Podcast Name,podcast,title,pub_date,mp3_url,episode_page,feed_url
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,"#115 - IdentitÃ¤t, Businessaufbau und systemische PrÃ¤gungen","Wed, 03 Sep 2025 07:00:00 +0000",https://audio.podigee-cdn.net/2088627-m-1d74a5899a11331c9cf9f683350c6e80.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#114 - Systemische Haltung trifft KÃ¶rperarbeit,"Wed, 20 Aug 2025 07:00:00 +0000",https://audio.podigee-cdn.net/2071532-m-0891fc58a3b829ecb3d7c8a774ef928e.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#113 - Back to the roots: Das MailÃ¤nder Team,"Wed, 06 Aug 2025 07:00:00 +0000",https://audio.podigee-cdn.net/2049373-m-918df3731dea894a11b5a98965b71d70.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#112 - AugenhÃ¶he und Landkarten,"Wed, 23 Jul 2025 10:21:25 +0000",https://audio.podigee-cdn.net/2025860-m-23fd1ed29aeb7212281a61065cdae15a.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#111 - Wie mache ich mich als systemische Beraterin selbststÃ¤ndig,"Wed, 16 Jul 2025 07:00:00 +0000",https://audio.podigee-cdn.net/2007037-m-7c6dbd222a56d842cc8b5e668e14d2b5.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#110 - Systemischer Blick auf Handysucht,"Wed, 25 Jun 2025 07:00:00 +0000",https://audio.podigee-cdn.net/1976981-m-f4b6e1bbae77213165527111f0633964.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#109 - Geburtstagsfolge - Embodiment,"Sat, 14 Jun 2025 07:00:00 +0000",https://audio.podigee-cdn.net/1970830-m-3c7b1d481bdd5e3f41673204f0e5753e.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#108 - Was ist systemische Beratung,"Wed, 04 Jun 2025 07:00:00 +0000",https://audio.podigee-cdn.net/1955759-m-6884e1404b132e781447d74104bf7e17.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#107 - DiversitÃ¤t in systemischer Beratung,"Wed, 21 May 2025 07:00:00 +0000",https://audio.podigee-cdn.net/1937049-m-27022f5e7091da2436b7d6b9f5842cb2.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#106 - StabilitÃ¤t und Wandel,"Wed, 07 May 2025 07:00:00 +0000",https://audio.podigee-cdn.net/1911943-m-4852afd7f44e64a2637129cc917032df.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#105 - KÃ¼nstliche Intelligenz in der systemischen Beratung,"Wed, 23 Apr 2025 07:00:00 +0000",https://audio.podigee-cdn.net/1885293-m-e665f193cf050ba2db7d48fb27de2a8f.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#104 - Systemische Aufstellung und Systemgesetze,"Wed, 09 Apr 2025 07:00:00 +0000",https://audio.podigee-cdn.net/1862313-m-089a4e051a54ae1f964beadbe6f9cc2e.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#103 - Zukunft und WIR-Kultur,"Wed, 26 Mar 2025 08:00:00 +0000",https://audio.podigee-cdn.net/1846521-m-5761c84f8e462db87f39bb76bb903c93.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#102 - Systemische GenerationsbrÃ¼cken in Unternehmen,"Wed, 12 Mar 2025 08:00:00 +0000",https://audio.podigee-cdn.net/1825094-m-1c876e02bffd0fc3ac9bae4858ff76f1.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#101 - Lebende Systeme,"Wed, 26 Feb 2025 08:00:00 +0000",https://audio.podigee-cdn.net/1804567-m-40158cbbbb7c1b594410ee15f3f30841.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#100 - Sinn,"Wed, 12 Feb 2025 08:00:00 +0000",https://audio.podigee-cdn.net/1786848-m-a6730c1f58d5bd4594b52ab8899efad1.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#99 - Systemisch-dialogische Prozessberatung,"Wed, 22 Jan 2025 08:00:00 +0000",https://audio.podigee-cdn.net/1756599-m-f6e76caa1ae58085eef1fb9bb58be6b4.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#98 - Wirklichkeiten,"Wed, 08 Jan 2025 08:00:00 +0000",https://audio.podigee-cdn.net/1740445-m-6a75efc5da6eb5e6abe7a2ff96d11fb4.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#97 - Liebende PrÃ¤senz,"Wed, 18 Dec 2024 08:00:00 +0000",https://audio.podigee-cdn.net/1713303-m-ae595da3d2ccebd7a7c193bec902fe81.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#96 - Systemischer Umgang mit Diagnosen,"Wed, 11 Dec 2024 08:00:00 +0000",https://audio.podigee-cdn.net/1705854-m-8cbad589c16eca6fa79c2065cf32b883.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#95 - Systemisches Arbeiten mit Kindern aus dem Autismus-Spektrum,"Wed, 27 Nov 2024 13:30:00 +0000",https://audio.podigee-cdn.net/1692471-m-44c4eb5ac8a3b9c054eb237fcbdd364b.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#94 - SelbststÃ¤ndig als systemische Beraterin,"Wed, 06 Nov 2024 08:00:00 +0000",https://audio.podigee-cdn.net/1659607-m-64028e1ea60c62c72ba9739b9e56e792.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#93 - Systemische Haltung in Schule,"Wed, 23 Oct 2024 15:15:05 +0000",https://audio.podigee-cdn.net/1642766-m-3de76565366aa2e838f932a3bd441bd8.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#92 - Psychologische GrundbedÃ¼rfnisse,"Wed, 09 Oct 2024 07:00:00 +0000",https://audio.podigee-cdn.net/1626386-m-bde3dae28698f3027ccd8afc638ec9bd.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#91 - GefÃ¼hle,"Wed, 25 Sep 2024 07:00:00 +0000",https://audio.podigee-cdn.net/1608971-m-f967a048114842d5968378830ad7b28d.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#90 - Systemisch bewegt,"Wed, 11 Sep 2024 07:00:12 +0000",https://audio.podigee-cdn.net/1593118-m-06546241be5a5578534265f00e316368.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#89 - Money Mindset: systemisch!,"Wed, 28 Aug 2024 11:20:44 +0000",https://audio.podigee-cdn.net/1577054-m-305274b163d449d810028df929dfa860.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#88 - Systemische Beratung mit Pferden,"Wed, 14 Aug 2024 07:00:00 +0000",https://audio.podigee-cdn.net/1506350-m-6b005e9fb21df5ed223d6c6e806f0ea9.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#87 - Essenzen und Learnings aus systemischer Beratung,"Wed, 31 Jul 2024 07:00:00 +0000",https://audio.podigee-cdn.net/1548304-m-77473888118c3b977d1824f78feb60d3.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#86 - Geh auf Deine BÃ¼hne!,"Wed, 17 Jul 2024 07:00:00 +0000",https://audio.podigee-cdn.net/1535010-m-89e35254f6d1ab4e91aad902eb0193ad.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#85 - Kund:innengewinnung-systemsich!,"Wed, 03 Jul 2024 07:00:00 +0000",https://audio.podigee-cdn.net/1513346-m-1c52ef36f6caeebfba1dfd8385d36022.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#84 - Geburtstag und Genogramm,"Wed, 19 Jun 2024 07:00:00 +0000",https://audio.podigee-cdn.net/1503436-m-d6d88ff656950509dbcb0c0976f3a335.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#83 - Von den AnfÃ¤ngen des systemischen Denkens bis heute,"Wed, 05 Jun 2024 07:00:00 +0000",https://audio.podigee-cdn.net/1488950-m-180293988d889a30b2cec2858ea2bce0.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#82 - Systemische Methoden zum Mitmachen 4,"Wed, 22 May 2024 07:00:00 +0000",https://audio.podigee-cdn.net/1465719-m-8ef9bc364a6e12e6a5bae9105248e8be.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#81 - Systemische Beratung und Laufen,"Wed, 08 May 2024 07:00:00 +0000",https://audio.podigee-cdn.net/1445249-m-0f34cd7c36ff8813425804e2b6cc6cc9.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#80 - Community-Folge 2: Q&A,"Wed, 24 Apr 2024 07:00:00 +0000",https://audio.podigee-cdn.net/1445244-m-0bd9e34ea95e4b32ade7c514aa6ebbe9.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#79 - Pure Embodiment,"Wed, 10 Apr 2024 07:00:00 +0000",https://audio.podigee-cdn.net/1396024-m-6eeea1c1804aecd7f16468b850d73aa3.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#78 - Systemisches Handeln fÃ¼r pÃ¤d. FachkrÃ¤fte,"Wed, 27 Mar 2024 08:00:00 +0000",https://audio.podigee-cdn.net/1396021-m-103bf991499231b13b1bd3f8e6b70e95.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#77 - Systemische Beratung lernen,"Wed, 13 Mar 2024 08:00:00 +0000",https://audio.podigee-cdn.net/1389971-m-43cc6eea17d5741eb46b6fc5b2f1cd38.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#76 - Stimme und Sprechen in der systemischen Beratung,"Wed, 28 Feb 2024 11:09:22 +0000",https://audio.podigee-cdn.net/1338181-m-44df5e3257c5041dd0573cff4825bf06.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#75 - Gewaltloser Widerstand,"Wed, 14 Feb 2024 08:00:00 +0000",https://audio.podigee-cdn.net/1345388-m-aa720cc178d6ac28b1c5db7fe3fc5c0d.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#74 - Muster und GlaubenssÃ¤tze,"Wed, 31 Jan 2024 08:00:00 +0000",https://audio.podigee-cdn.net/1290775-m-3393a756bd77ac578d708b08664722b0.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#73 - Narrative in der systemischen Beratung,"Wed, 10 Jan 2024 09:00:00 +0000",https://audio.podigee-cdn.net/1331547-m-b94d74ba80e3651279a1555b8ef6f21c.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#72 - Framing,"Sun, 24 Dec 2023 08:00:00 +0000",https://audio.podigee-cdn.net/1199330-m-14d085377dd55cafe7c5231e97748a39.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#71 - PolykontextualitÃ¤t und Konflikt,"Wed, 20 Dec 2023 08:00:00 +0000",https://audio.podigee-cdn.net/1290762-m-1109640caed85699c871008b5b84815b.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#70 - Freyspiel und systemische Beratung,"Sun, 17 Dec 2023 08:00:00 +0000",https://audio.podigee-cdn.net/1290764-m-88564300569c786ffa53626aeb1cc649.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#69 - Die Arbeit mit inneren Anteilen,"Sun, 10 Dec 2023 08:00:00 +0000",https://audio.podigee-cdn.net/1290767-m-46a576bddfff4c77cab0037b906f089c.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#68 - Mein Herz- Der lange Weg zu mir selbst,"Wed, 06 Dec 2023 08:00:00 +0000",https://audio.podigee-cdn.net/1290926-m-4b1f969e4f1087c8419f1b023192c73b.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#67 - Traumainformiertes systemisches Arbeiten,"Sun, 03 Dec 2023 09:00:00 +0000",https://audio.podigee-cdn.net/1290765-m-e9a4e9eb48362a67edcf6cde32d62ebc.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#66 - Systemisches Denken und Demenz,"Wed, 22 Nov 2023 08:00:00 +0000",https://audio.podigee-cdn.net/1176602-m-a722e8c8afec2be6c59f23a1d0f2c543.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#65 - Systemische Toolbox,"Wed, 08 Nov 2023 08:00:00 +0000",https://audio.podigee-cdn.net/1199335-m-920cbf95d4d338f3e8b265252e9d8487.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#64 - Systemischer Kinderschutz,"Wed, 25 Oct 2023 07:00:00 +0000",https://audio.podigee-cdn.net/1199336-m-72c1458e5c878a84789f7d98181a22ee.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#63 - Ein systemischer Kessel Buntes,"Wed, 11 Oct 2023 07:00:00 +0000",https://audio.podigee-cdn.net/1190039-m-79eeb5cb5bb5ba3dc1ca50cf03e68a09.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#62 - TWIST: Jessica und Teresa im Interview,"Wed, 27 Sep 2023 07:00:00 +0000",https://audio.podigee-cdn.net/1199333-m-7ac1ac56a6f0da7c4a57193d8bd15b8b.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#61 - Das Neue verkÃ¶rpern,"Wed, 13 Sep 2023 07:00:00 +0000",https://audio.podigee-cdn.net/1176600-m-140e3cc6ef9da1b12cf30cdd9d1c8246.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#60 - Umgang mit transgenerationalen Mustern,"Wed, 30 Aug 2023 07:00:00 +0000",https://audio.podigee-cdn.net/1176598-m-9ea0c186c64adeb64f944a81765d7af6.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#59 - Erwachsene Trennungskinder,"Wed, 16 Aug 2023 07:30:00 +0000",https://audio.podigee-cdn.net/1176597-m-8f9775fa173a41c09f99270dfb0f3797.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#58 - Selbstreflexion,"Wed, 02 Aug 2023 05:00:00 +0000",https://audio.podigee-cdn.net/1176595-m-0de6979f471e3f0b96f1a3788b44000f.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#57 - Presencing,"Wed, 19 Jul 2023 05:00:00 +0000",https://audio.podigee-cdn.net/1164743-m-7ac36d644222b0e105c24c1501a5662c.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#56 - ProfessionalitÃ¤t in der systemischen Beratung und Therapie,"Wed, 05 Jul 2023 09:00:00 +0000",https://audio.podigee-cdn.net/1152377-m-7875da038b0d9d09308a05969338080e.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#55 - Systemischer Arbeitsschutz,"Wed, 21 Jun 2023 05:00:00 +0000",https://audio.podigee-cdn.net/1044727-m-454781ca846acf5d0f86f163ebbecd5b.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#54 - zwei Jahre ErdbeerfrÃ¶sche und TeppichÃ¤pfel,"Wed, 14 Jun 2023 05:00:00 +0000",https://audio.podigee-cdn.net/1086759-m-b96b79e58a43f401ba2db69ea74c5a2b.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#53 - Systemische Methoden zum Mitmachen 3,"Wed, 07 Jun 2023 05:00:00 +0000",https://audio.podigee-cdn.net/1086755-m-f65ee7e65f91811fb6dbb6700d4a4bc0.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#52 - Gregory Bateson,"Wed, 24 May 2023 05:00:00 +0000",https://audio.podigee-cdn.net/1086750-m-50679f09cb34453663f99be8b06d0b7e.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
"Erdbeerfrösche und Teppichäpfel
",https://erdbeerfroescheundteppichaepfel.podigee.io,#51 - Inklusion,"Wed, 10 May 2023 05:00:00 +0000",https://audio.podigee-cdn.net/1086747-m-9f6e8707ed59d50e70f4d4ee16ff8323.mp3?source=feed,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3,https://erdbeerfroescheundteppichaepfel.podigee.io/feed/mp3
